compound	MetaboliteName	Rsq	VarDisp	ModelPVal	ModelPValFDRAdj	Slope	Intercept	Species	VarShare	PosVarShare	NumSynthGenes	SynthGenes	NumDegGenes	DegGenes
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Lactobacillus_jensenii_1153	0	0	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Lactobacillus_reuteri_F275_JCM_1112	0	0	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Lactobacillus_salivarius_HO66_ATCC_11741	0	0	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Mitsuokella_jalaludinii_DSM_13811	-0.00645553743367234	0	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Mobiluncus_curtisii_ATCC_43063	-0.00256190811113912	0	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Paenibacillus_lactis_154	-0.000447154960527421	0	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Peptoniphilus_harei_ACS_146_V_Sch2b	0.0000633688664100433	0.00104831130992079	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Peptoniphilus_lacrimalis_DSM_7455	0.000187670545347682	0.00310463428450722	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Prevotella_disiens_FB035_09AN	-0.000280837710562354	0	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Prevotella_oralis_ATCC_33269	0.000577343782720279	0.00955099959058443	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Prevotella_timonensis_CRIS_5C_B1	-0.0168167416374186	0	0		1	HYXNti
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Rare/Low-abundance	0.0000304558061814431	0.000503830475144848	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	NA	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Residual	0.97551591310682	NA	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Streptococcus_agalactiae_A909	0	0	NA	NA	NA	NA
C00262	Hypoxanthine	0.0244840868931799	71.0706898504374	0.0592697086224934	0.143940720940341	-0.000654230594568416	15.334330886123	Streptococcus_infantis_ATCC_700779	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Anaerococcus_prevotii_DSM_20548	-0.0000459002565993183	0	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Bacillus_pumilus_ATCC_7061	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Bacillus_thermoamylovorans	0.0175115333087919	0.303704861758982	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Bacteroides_faecis_MAJ27	-0.00738471680244934	0	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Bacteroides_sp_3_1_23	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Butyrivibrio_crossotus_DSM_2876	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Clostridium_tyrobutyricum_DSM_2637	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Fusobacterium_nucleatum_subsp_animalis_D11	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Gemella_haemolysans_ATCC_10379	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Lactobacillus_gasseri_ATCC_33323	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Lactobacillus_iners_DSM_13335	0.0304150079207987	0.527491545891463	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Lactobacillus_jensenii_1153	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Lactobacillus_reuteri_F275_JCM_1112	0.00407011521830435	0.0705885520086148	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Lactobacillus_salivarius_HO66_ATCC_11741	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Mitsuokella_jalaludinii_DSM_13811	-0.00595640568857427	0	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Mobiluncus_curtisii_ATCC_43063	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Paenibacillus_lactis_154	0.00007866119589986	0.00136423162982358	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Peptoniphilus_harei_ACS_146_V_Sch2b	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Peptoniphilus_lacrimalis_DSM_7455	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Prevotella_disiens_FB035_09AN	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Prevotella_oralis_ATCC_33269	0	0	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Prevotella_timonensis_CRIS_5C_B1	-0.00117200371867993	0	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Rare/Low-abundance	0.00115330281532763	0.0200018848103647	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	NA	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Residual	0.95689931958058	NA	NA	NA	NA	NA
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Streptococcus_agalactiae_A909	0.00050177238620273	0.00870230553195844	0		1	CSNt2
C00380	Cytosine	0.0431006804194202	162.51661553356	0.0136981587900267	0.0465737398860907	0.0024259427479436	16.9947127756431	Streptococcus_infantis_ATCC_700779	0.00392931404039786	0.0681466183687935	0		1	CSNt2
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Anaerococcus_prevotii_DSM_20548	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Bacillus_pumilus_ATCC_7061	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Bacillus_thermoamylovorans	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Bacteroides_faecis_MAJ27	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Bacteroides_sp_3_1_23	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Butyrivibrio_crossotus_DSM_2876	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Clostridium_tyrobutyricum_DSM_2637	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Fusobacterium_nucleatum_subsp_animalis_D11	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Gemella_haemolysans_ATCC_10379	-0.00117688653285021	0	1	HISTAt2	0	
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Lactobacillus_gasseri_ATCC_33323	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Lactobacillus_iners_DSM_13335	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Lactobacillus_jensenii_1153	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Lactobacillus_reuteri_F275_JCM_1112	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Lactobacillus_salivarius_HO66_ATCC_11741	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Mitsuokella_jalaludinii_DSM_13811	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Mobiluncus_curtisii_ATCC_43063	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Paenibacillus_lactis_154	-0.00574363978615345	0	1	HISTAt2	0	
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Peptoniphilus_harei_ACS_146_V_Sch2b	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Peptoniphilus_lacrimalis_DSM_7455	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Prevotella_disiens_FB035_09AN	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Prevotella_oralis_ATCC_33269	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Prevotella_timonensis_CRIS_5C_B1	0	0	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Rare/Low-abundance	0.00569179282836843	0.175050132553305	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	NA	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Residual	0.974405310561397	NA	NA	NA	NA	NA
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Streptococcus_agalactiae_A909	0.00314733207063906	0.0967956692676328	1	HISTAt2	0	
C00388	Histamine	0.0255946894386034	149.930555759703	0.0637092547903103	0.14440764419137	-0.0189138782902019	13.5535227824265	Streptococcus_infantis_ATCC_700779	0.0236760908585996	0.728154198179062	1	HISTAt2	0	
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Anaerococcus_prevotii_DSM_20548	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Bacillus_pumilus_ATCC_7061	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Bacillus_thermoamylovorans	-0.00587584735421184	0	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Bacteroides_faecis_MAJ27	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Bacteroides_sp_3_1_23	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Butyrivibrio_crossotus_DSM_2876	0.0228449997161974	0.154951113204275	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Clostridium_tyrobutyricum_DSM_2637	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Fusobacterium_nucleatum_subsp_animalis_D11	0.00276101574509735	0.0187271818162481	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Gemella_haemolysans_ATCC_10379	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Lactobacillus_gasseri_ATCC_33323	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Lactobacillus_iners_DSM_13335	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Lactobacillus_jensenii_1153	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Lactobacillus_reuteri_F275_JCM_1112	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Lactobacillus_salivarius_HO66_ATCC_11741	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Mitsuokella_jalaludinii_DSM_13811	0.029086923519213	0.197288300940275	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Mobiluncus_curtisii_ATCC_43063	0.0100016888062577	0.0678386007312382	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Paenibacillus_lactis_154	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Peptoniphilus_harei_ACS_146_V_Sch2b	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Peptoniphilus_lacrimalis_DSM_7455	-0.000480333027946635	0	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Prevotella_disiens_FB035_09AN	-0.000418815864107452	0	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Prevotella_oralis_ATCC_33269	0	0	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Prevotella_timonensis_CRIS_5C_B1	0.0637951758330761	0.432704470790117	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Rare/Low-abundance	0.00463995917903749	0.0314715188857934	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	NA	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Residual	0.859341400941401	NA	NA	NA	NA	NA
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Streptococcus_agalactiae_A909	0.00164773672298559	0.0111761279346025	0		1	ILEabc
C00407	L-Isoleucine	0.140658599058599	106.81978338439	0.0000556512385243568	0.000630714036609377	0.0054345466565078	16.2068024003941	Streptococcus_infantis_ATCC_700779	0.0126560957830007	0.0858426856974507	0		1	ILEabc
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Anaerococcus_prevotii_DSM_20548	-0.0000290073154851078	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Bacillus_pumilus_ATCC_7061	0.00268264813850896	0.0210308355280715	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Bacillus_thermoamylovorans	-0.0258901937419159	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Bacteroides_faecis_MAJ27	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Bacteroides_sp_3_1_23	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Butyrivibrio_crossotus_DSM_2876	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Clostridium_tyrobutyricum_DSM_2637	-0.00114897528946021	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Fusobacterium_nucleatum_subsp_animalis_D11	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Gemella_haemolysans_ATCC_10379	-0.0000243698481228211	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Lactobacillus_gasseri_ATCC_33323	0.00040610918521737	0.00318372557255782	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Lactobacillus_iners_DSM_13335	0.0970898780492065	0.761143896354695	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Lactobacillus_jensenii_1153	0.000554723133921804	0.00434879655876527	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Lactobacillus_reuteri_F275_JCM_1112	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Lactobacillus_salivarius_HO66_ATCC_11741	0.0265233719497691	0.207932104519489	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Mitsuokella_jalaludinii_DSM_13811	-0.0105990139169544	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Mobiluncus_curtisii_ATCC_43063	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Paenibacillus_lactis_154	-0.000569938977292186	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Peptoniphilus_harei_ACS_146_V_Sch2b	-0.000042324295382401	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Peptoniphilus_lacrimalis_DSM_7455	-0.00100961511368007	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Prevotella_disiens_FB035_09AN	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Prevotella_oralis_ATCC_33269	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Prevotella_timonensis_CRIS_5C_B1	0	0	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Rare/Low-abundance	0.000301118347253988	0.00236064146642174	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	NA	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Residual	0.913958570062017	NA	NA	NA	NA	NA
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Streptococcus_agalactiae_A909	-0.000179931244711495	0	0		1	SBTpts
C00794	D-Sorbitol	0.0860414299379832	92.1636748159576	0.00026012579440482	0.00147404616829398	-0.00143721122381465	9.83632224548048	Streptococcus_infantis_ATCC_700779	-0.00202304912288983	0	0		1	SBTpts
