OTU	KO	Reac	Prod	stoichReac	stoichProd	normalized_copy_number	LB	UB	Reversible	KEGGReac	KEGGProd
Peptoniphilus_harei_ACS_146_V_Sch2b	LEUt2r	leu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00123	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.5	-1000	1000	1	C00123	C00123
Peptoniphilus_harei_ACS_146_V_Sch2b	LYSabc	lys_L[e]	h[c]	1	1	0.5	0	1000	0	C00047	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	LYSabc	lys_L[e]	adp[c]	1	1	0.5	0	1000	0	C00047	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	LYSabc	lys_L[e]	pi[c]	1	1	0.5	0	1000	0	C00047	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	LYSabc	lys_L[e]	lys_L[c]	1	1	0.5	0	1000	0	C00047	C00047
Peptoniphilus_harei_ACS_146_V_Sch2b	METabc	met_L[e]	h[c]	1	1	0.5	0	1000	0	C00073	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	METabc	met_L[e]	adp[c]	1	1	0.5	0	1000	0	C00073	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	METabc	met_L[e]	pi[c]	1	1	0.5	0	1000	0	C00073	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	METabc	met_L[e]	met_L[c]	1	1	0.5	0	1000	0	C00073	C00073
Peptoniphilus_harei_ACS_146_V_Sch2b	METt2r	met_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00073	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	METt2r	met_L[e]	met_L[c]	1	1	0.5	-1000	1000	1	C00073	C00073
Peptoniphilus_harei_ACS_146_V_Sch2b	NACt2r	h[c]	nac[e]	1	1	0.5	-1000	1000	1	C00282	C00253
Peptoniphilus_harei_ACS_146_V_Sch2b	NACt2r	nac[c]	nac[e]	1	1	0.5	-1000	1000	1	C00253	C00253
Peptoniphilus_harei_ACS_146_V_Sch2b	PNTOabc	pnto_R[e]	h[c]	1	1	0.5	0	1000	0	C00864	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	PNTOabc	pnto_R[e]	adp[c]	1	1	0.5	0	1000	0	C00864	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	PNTOabc	pnto_R[e]	pi[c]	1	1	0.5	0	1000	0	C00864	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	PNTOabc	pnto_R[e]	pnto_R[c]	1	1	0.5	0	1000	0	C00864	C00864
Peptoniphilus_harei_ACS_146_V_Sch2b	PPAt2	ppa[c]	ppa[e]	1	1	0.5	0	1000	0	C00163	C00163
Peptoniphilus_harei_ACS_146_V_Sch2b	PROt2r	pro_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00148	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	PROt2r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Peptoniphilus_harei_ACS_146_V_Sch2b	PTRCabc	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	PTRCabc	ptrc[e]	adp[c]	1	1	0.5	0	1000	0	C00134	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	PTRCabc	ptrc[e]	pi[c]	1	1	0.5	0	1000	0	C00134	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Peptoniphilus_harei_ACS_146_V_Sch2b	SBTpts	sbt_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00794	C00022
Peptoniphilus_harei_ACS_146_V_Sch2b	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.5	0	1000	0	C00794	NA
Peptoniphilus_harei_ACS_146_V_Sch2b	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Peptoniphilus_harei_ACS_146_V_Sch2b	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Peptoniphilus_harei_ACS_146_V_Sch2b	TAURabc	taur[e]	h[c]	1	1	0.5	0	1000	0	C00245	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	TAURabc	taur[e]	adp[c]	1	1	0.5	0	1000	0	C00245	C00008
Peptoniphilus_harei_ACS_146_V_Sch2b	TAURabc	taur[e]	pi[c]	1	1	0.5	0	1000	0	C00245	C00009
Peptoniphilus_harei_ACS_146_V_Sch2b	TAURabc	taur[e]	taur[c]	1	1	0.5	0	1000	0	C00245	C00245
Peptoniphilus_harei_ACS_146_V_Sch2b	URAt2	ura[e]	h[c]	1	1	0.5	0	1000	0	C00106	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	URAt2	ura[e]	ura[c]	1	1	0.5	0	1000	0	C00106	C00106
Peptoniphilus_harei_ACS_146_V_Sch2b	URIt2r	uri[e]	h[c]	1	1	0.5	-1000	1000	1	C00299	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	URIt2r	uri[e]	uri[c]	1	1	0.5	-1000	1000	1	C00299	C00299
Peptoniphilus_harei_ACS_146_V_Sch2b	VALt2r	val_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00183	C00282
Peptoniphilus_harei_ACS_146_V_Sch2b	VALt2r	val_L[e]	val_L[c]	1	1	0.5	-1000	1000	1	C00183	C00183
Peptoniphilus_harei_ACS_146_V_Sch2b	r1144	glu_L[e]	glu_L[c]	1	1	0.5	0	1000	0	C00025	C00025
Peptoniphilus_harei_ACS_146_V_Sch2b	r1144	glu_L[e]	na1[c]	1	1	0.5	0	1000	0	C00025	C01330
Peptoniphilus_harei_ACS_146_V_Sch2b	r1667	arg_L[e]	arg_L[c]	1	1	0.5	-1000	1000	1	C00062	C00062
Peptoniphilus_harei_ACS_146_V_Sch2b	r1667	orn[c]	orn[e]	1	1	0.5	-1000	1000	1	C00077	C00077
Peptoniphilus_harei_ACS_146_V_Sch2b	r1667	arg_L[e]	orn[e]	1	1	0.5	-1000	1000	1	C00062	C00077
Peptoniphilus_lacrimalis_DSM_7455	ARGt2	arg_L[e]	h[c]	1	1	0.2	0	1000	0	C00062	C00282
Peptoniphilus_lacrimalis_DSM_7455	ARGt2	arg_L[e]	arg_L[c]	1	1	0.2	0	1000	0	C00062	C00062
Peptoniphilus_lacrimalis_DSM_7455	ASPt2r	asp_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00049	C00282
Peptoniphilus_lacrimalis_DSM_7455	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.2	-1000	1000	1	C00049	C00049
Peptoniphilus_lacrimalis_DSM_7455	BTNabc	btn[e]	h[c]	1	1	0.2	0	1000	0	C00120	C00282
Peptoniphilus_lacrimalis_DSM_7455	BTNabc	btn[e]	adp[c]	1	1	0.2	0	1000	0	C00120	C00008
Peptoniphilus_lacrimalis_DSM_7455	BTNabc	btn[e]	pi[c]	1	1	0.2	0	1000	0	C00120	C00009
Peptoniphilus_lacrimalis_DSM_7455	BTNabc	btn[e]	btn[c]	1	1	0.2	0	1000	0	C00120	C00120
Peptoniphilus_lacrimalis_DSM_7455	CHLabc	chol[e]	h[c]	1	1	0.2	0	1000	0	C00114	C00282
Peptoniphilus_lacrimalis_DSM_7455	CHLabc	chol[e]	adp[c]	1	1	0.2	0	1000	0	C00114	C00008
Peptoniphilus_lacrimalis_DSM_7455	CHLabc	chol[e]	pi[c]	1	1	0.2	0	1000	0	C00114	C00009
Peptoniphilus_lacrimalis_DSM_7455	CHLabc	chol[e]	chol[c]	1	1	0.2	0	1000	0	C00114	C00114
Peptoniphilus_lacrimalis_DSM_7455	CSNt6	csn[e]	h[c]	1	1	0.2	-1000	1000	1	C00380	C00282
Peptoniphilus_lacrimalis_DSM_7455	CSNt6	csn[e]	csn[c]	1	1	0.2	-1000	1000	1	C00380	C00380
Peptoniphilus_lacrimalis_DSM_7455	FUMt2r	fum[e]	h[c]	1	1	0.2	-1000	1000	1	C00122	C00282
Peptoniphilus_lacrimalis_DSM_7455	FUMt2r	fum[e]	fum[c]	1	1	0.2	-1000	1000	1	C00122	C00122
Peptoniphilus_lacrimalis_DSM_7455	GLCabc	glc_D[e]	h[c]	1	1	0.2	0	1000	0	C00031	C00282
Peptoniphilus_lacrimalis_DSM_7455	GLCabc	glc_D[e]	adp[c]	1	1	0.2	0	1000	0	C00031	C00008
Peptoniphilus_lacrimalis_DSM_7455	GLCabc	glc_D[e]	pi[c]	1	1	0.2	0	1000	0	C00031	C00009
Peptoniphilus_lacrimalis_DSM_7455	GLCabc	glc_D[e]	glc_D[c]	1	1	0.2	0	1000	0	C00031	C00031
Peptoniphilus_lacrimalis_DSM_7455	GLCpts	glc_D[e]	pyr[c]	1	1	0.2	0	1000	0	C00031	C00022
Peptoniphilus_lacrimalis_DSM_7455	GLCpts	glc_D[e]	g6p[c]	1	1	0.2	0	1000	0	C00031	C00092
Peptoniphilus_lacrimalis_DSM_7455	GLNt2r	gln_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00064	C00282
Peptoniphilus_lacrimalis_DSM_7455	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.2	-1000	1000	1	C00064	C00064
Peptoniphilus_lacrimalis_DSM_7455	GLUt2r	glu_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00025	C00282
Peptoniphilus_lacrimalis_DSM_7455	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.2	-1000	1000	1	C00025	C00025
Peptoniphilus_lacrimalis_DSM_7455	GLYt4r	gly[e]	gly[c]	1	1	0.2	-1000	1000	1	C00037	C00037
Peptoniphilus_lacrimalis_DSM_7455	GLYt4r	gly[e]	na1[c]	1	1	0.2	-1000	1000	1	C00037	C01330
Peptoniphilus_lacrimalis_DSM_7455	HISt2r	his_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00135	C00282
Peptoniphilus_lacrimalis_DSM_7455	HISt2r	his_L[e]	his_L[c]	1	1	0.2	-1000	1000	1	C00135	C00135
Peptoniphilus_lacrimalis_DSM_7455	HYXNti	hxan[e]	hxan[c]	1	1	0.2	0	1000	0	C00262	C00262
Peptoniphilus_lacrimalis_DSM_7455	ILEabc	ile_L[e]	h[c]	1	1	0.2	0	1000	0	C00407	C00282
Peptoniphilus_lacrimalis_DSM_7455	ILEabc	ile_L[e]	adp[c]	1	1	0.2	0	1000	0	C00407	C00008
Peptoniphilus_lacrimalis_DSM_7455	ILEabc	ile_L[e]	pi[c]	1	1	0.2	0	1000	0	C00407	C00009
Peptoniphilus_lacrimalis_DSM_7455	ILEabc	ile_L[e]	ile_L[c]	1	1	0.2	0	1000	0	C00407	C00407
Peptoniphilus_lacrimalis_DSM_7455	ILEt2r	ile_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00407	C00282
Peptoniphilus_lacrimalis_DSM_7455	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.2	-1000	1000	1	C00407	C00407
Peptoniphilus_lacrimalis_DSM_7455	LEUabc	leu_L[e]	h[c]	1	1	0.2	0	1000	0	C00123	C00282
Peptoniphilus_lacrimalis_DSM_7455	LEUabc	leu_L[e]	adp[c]	1	1	0.2	0	1000	0	C00123	C00008
Peptoniphilus_lacrimalis_DSM_7455	LEUabc	leu_L[e]	pi[c]	1	1	0.2	0	1000	0	C00123	C00009
Peptoniphilus_lacrimalis_DSM_7455	LEUabc	leu_L[e]	leu_L[c]	1	1	0.2	0	1000	0	C00123	C00123
Peptoniphilus_lacrimalis_DSM_7455	LEUt2r	leu_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00123	C00282
Peptoniphilus_lacrimalis_DSM_7455	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.2	-1000	1000	1	C00123	C00123
Peptoniphilus_lacrimalis_DSM_7455	LYSt2r	lys_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00047	C00282
Peptoniphilus_lacrimalis_DSM_7455	LYSt2r	lys_L[e]	lys_L[c]	1	1	0.2	-1000	1000	1	C00047	C00047
Peptoniphilus_lacrimalis_DSM_7455	METabc	met_L[e]	h[c]	1	1	0.2	0	1000	0	C00073	C00282
Peptoniphilus_lacrimalis_DSM_7455	METabc	met_L[e]	adp[c]	1	1	0.2	0	1000	0	C00073	C00008
Peptoniphilus_lacrimalis_DSM_7455	METabc	met_L[e]	pi[c]	1	1	0.2	0	1000	0	C00073	C00009
Peptoniphilus_lacrimalis_DSM_7455	METabc	met_L[e]	met_L[c]	1	1	0.2	0	1000	0	C00073	C00073
Peptoniphilus_lacrimalis_DSM_7455	METt2r	met_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00073	C00282
Peptoniphilus_lacrimalis_DSM_7455	METt2r	met_L[e]	met_L[c]	1	1	0.2	-1000	1000	1	C00073	C00073
Peptoniphilus_lacrimalis_DSM_7455	NACt2r	h[c]	nac[e]	1	1	0.2	-1000	1000	1	C00282	C00253
Peptoniphilus_lacrimalis_DSM_7455	NACt2r	nac[c]	nac[e]	1	1	0.2	-1000	1000	1	C00253	C00253
Peptoniphilus_lacrimalis_DSM_7455	PNTOabc	pnto_R[e]	h[c]	1	1	0.2	0	1000	0	C00864	C00282
Peptoniphilus_lacrimalis_DSM_7455	PNTOabc	pnto_R[e]	adp[c]	1	1	0.2	0	1000	0	C00864	C00008
Peptoniphilus_lacrimalis_DSM_7455	PNTOabc	pnto_R[e]	pi[c]	1	1	0.2	0	1000	0	C00864	C00009
Peptoniphilus_lacrimalis_DSM_7455	PNTOabc	pnto_R[e]	pnto_R[c]	1	1	0.2	0	1000	0	C00864	C00864
Peptoniphilus_lacrimalis_DSM_7455	PPAt2	ppa[c]	ppa[e]	1	1	0.2	0	1000	0	C00163	C00163
Peptoniphilus_lacrimalis_DSM_7455	PROt2r	pro_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00148	C00282
Peptoniphilus_lacrimalis_DSM_7455	PROt2r	pro_L[e]	pro_L[c]	1	1	0.2	-1000	1000	1	C00148	C00148
Peptoniphilus_lacrimalis_DSM_7455	PTRCabc	ptrc[e]	h[c]	1	1	0.2	0	1000	0	C00134	C00282
Peptoniphilus_lacrimalis_DSM_7455	PTRCabc	ptrc[e]	adp[c]	1	1	0.2	0	1000	0	C00134	C00008
Peptoniphilus_lacrimalis_DSM_7455	PTRCabc	ptrc[e]	pi[c]	1	1	0.2	0	1000	0	C00134	C00009
Peptoniphilus_lacrimalis_DSM_7455	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.2	0	1000	0	C00134	C00134
Peptoniphilus_lacrimalis_DSM_7455	SBTpts	sbt_D[e]	pyr[c]	1	1	0.2	0	1000	0	C00794	C00022
Peptoniphilus_lacrimalis_DSM_7455	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.2	0	1000	0	C00794	NA
Peptoniphilus_lacrimalis_DSM_7455	SPMDabc	spmd[e]	h[c]	1	1	0.2	0	1000	0	C00315	C00282
Peptoniphilus_lacrimalis_DSM_7455	SPMDabc	spmd[e]	adp[c]	1	1	0.2	0	1000	0	C00315	C00008
Peptoniphilus_lacrimalis_DSM_7455	SPMDabc	spmd[e]	pi[c]	1	1	0.2	0	1000	0	C00315	C00009
Peptoniphilus_lacrimalis_DSM_7455	SPMDabc	spmd[e]	spmd[c]	1	1	0.2	0	1000	0	C00315	C00315
Peptoniphilus_lacrimalis_DSM_7455	SUCCt2r	succ[e]	h[c]	1	1	0.2	-1000	1000	1	C00042	C00282
Peptoniphilus_lacrimalis_DSM_7455	SUCCt2r	succ[e]	succ[c]	1	1	0.2	-1000	1000	1	C00042	C00042
Peptoniphilus_lacrimalis_DSM_7455	TAURabc	taur[e]	h[c]	1	1	0.2	0	1000	0	C00245	C00282
Peptoniphilus_lacrimalis_DSM_7455	TAURabc	taur[e]	adp[c]	1	1	0.2	0	1000	0	C00245	C00008
Peptoniphilus_lacrimalis_DSM_7455	TAURabc	taur[e]	pi[c]	1	1	0.2	0	1000	0	C00245	C00009
Peptoniphilus_lacrimalis_DSM_7455	TAURabc	taur[e]	taur[c]	1	1	0.2	0	1000	0	C00245	C00245
Peptoniphilus_lacrimalis_DSM_7455	URAt2r	ura[e]	h[c]	1	1	0.2	-1000	1000	1	C00106	C00282
Peptoniphilus_lacrimalis_DSM_7455	URAt2r	ura[e]	ura[c]	1	1	0.2	-1000	1000	1	C00106	C00106
Peptoniphilus_lacrimalis_DSM_7455	VALabc	val_L[e]	h[c]	1	1	0.2	0	1000	0	C00183	C00282
Peptoniphilus_lacrimalis_DSM_7455	VALabc	val_L[e]	adp[c]	1	1	0.2	0	1000	0	C00183	C00008
Peptoniphilus_lacrimalis_DSM_7455	VALabc	val_L[e]	pi[c]	1	1	0.2	0	1000	0	C00183	C00009
Peptoniphilus_lacrimalis_DSM_7455	VALabc	val_L[e]	val_L[c]	1	1	0.2	0	1000	0	C00183	C00183
Peptoniphilus_lacrimalis_DSM_7455	VALt2r	val_L[e]	h[c]	1	1	0.2	-1000	1000	1	C00183	C00282
Peptoniphilus_lacrimalis_DSM_7455	VALt2r	val_L[e]	val_L[c]	1	1	0.2	-1000	1000	1	C00183	C00183
Peptoniphilus_lacrimalis_DSM_7455	r1144	glu_L[e]	glu_L[c]	1	1	0.2	0	1000	0	C00025	C00025
Peptoniphilus_lacrimalis_DSM_7455	r1144	glu_L[e]	na1[c]	1	1	0.2	0	1000	0	C00025	C01330
Peptoniphilus_lacrimalis_DSM_7455	r1667	arg_L[e]	arg_L[c]	1	1	0.2	-1000	1000	1	C00062	C00062
Peptoniphilus_lacrimalis_DSM_7455	r1667	orn[c]	orn[e]	1	1	0.2	-1000	1000	1	C00077	C00077
Peptoniphilus_lacrimalis_DSM_7455	r1667	arg_L[e]	orn[e]	1	1	0.2	-1000	1000	1	C00062	C00077
Peptostreptococcus_anaerobius_DSM_2949	ARGabc	arg_L[e]	h[c]	1	1	0.5	0	1000	0	C00062	C00282
Peptostreptococcus_anaerobius_DSM_2949	ARGabc	arg_L[e]	adp[c]	1	1	0.5	0	1000	0	C00062	C00008
Peptostreptococcus_anaerobius_DSM_2949	ARGabc	arg_L[e]	pi[c]	1	1	0.5	0	1000	0	C00062	C00009
Peptostreptococcus_anaerobius_DSM_2949	ARGabc	arg_L[e]	arg_L[c]	1	1	0.5	0	1000	0	C00062	C00062
Peptostreptococcus_anaerobius_DSM_2949	ASPt2r	asp_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00049	C00282
Peptostreptococcus_anaerobius_DSM_2949	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.5	-1000	1000	1	C00049	C00049
Peptostreptococcus_anaerobius_DSM_2949	BTNabc	btn[e]	h[c]	1	1	0.5	0	1000	0	C00120	C00282
Peptostreptococcus_anaerobius_DSM_2949	BTNabc	btn[e]	adp[c]	1	1	0.5	0	1000	0	C00120	C00008
Peptostreptococcus_anaerobius_DSM_2949	BTNabc	btn[e]	pi[c]	1	1	0.5	0	1000	0	C00120	C00009
Peptostreptococcus_anaerobius_DSM_2949	BTNabc	btn[e]	btn[c]	1	1	0.5	0	1000	0	C00120	C00120
Peptostreptococcus_anaerobius_DSM_2949	CHLabc	chol[e]	h[c]	1	1	0.5	0	1000	0	C00114	C00282
Peptostreptococcus_anaerobius_DSM_2949	CHLabc	chol[e]	adp[c]	1	1	0.5	0	1000	0	C00114	C00008
Peptostreptococcus_anaerobius_DSM_2949	CHLabc	chol[e]	pi[c]	1	1	0.5	0	1000	0	C00114	C00009
Peptostreptococcus_anaerobius_DSM_2949	CHLabc	chol[e]	chol[c]	1	1	0.5	0	1000	0	C00114	C00114
Peptostreptococcus_anaerobius_DSM_2949	CSNt6	csn[e]	h[c]	1	1	0.5	-1000	1000	1	C00380	C00282
Peptostreptococcus_anaerobius_DSM_2949	CSNt6	csn[e]	csn[c]	1	1	0.5	-1000	1000	1	C00380	C00380
Peptostreptococcus_anaerobius_DSM_2949	GLCabc	glc_D[e]	h[c]	1	1	0.5	0	1000	0	C00031	C00282
Peptostreptococcus_anaerobius_DSM_2949	GLCabc	glc_D[e]	adp[c]	1	1	0.5	0	1000	0	C00031	C00008
Peptostreptococcus_anaerobius_DSM_2949	GLCabc	glc_D[e]	pi[c]	1	1	0.5	0	1000	0	C00031	C00009
Peptostreptococcus_anaerobius_DSM_2949	GLCabc	glc_D[e]	glc_D[c]	1	1	0.5	0	1000	0	C00031	C00031
Peptostreptococcus_anaerobius_DSM_2949	GLCpts	glc_D[e]	g6p[c]	1	1	0.5	0	1000	0	C00031	C00092
Peptostreptococcus_anaerobius_DSM_2949	GLCpts	glc_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00031	C00022
Peptostreptococcus_anaerobius_DSM_2949	GLNt2r	gln_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00064	C00282
Peptostreptococcus_anaerobius_DSM_2949	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.5	-1000	1000	1	C00064	C00064
Peptostreptococcus_anaerobius_DSM_2949	GLUt2r	glu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00025	C00282
Peptostreptococcus_anaerobius_DSM_2949	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.5	-1000	1000	1	C00025	C00025
Peptostreptococcus_anaerobius_DSM_2949	GLYt4r	gly[e]	gly[c]	1	1	0.5	-1000	1000	1	C00037	C00037
Peptostreptococcus_anaerobius_DSM_2949	GLYt4r	gly[e]	na1[c]	1	1	0.5	-1000	1000	1	C00037	C01330
Peptostreptococcus_anaerobius_DSM_2949	HISt2r	his_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00135	C00282
Peptostreptococcus_anaerobius_DSM_2949	HISt2r	his_L[e]	his_L[c]	1	1	0.5	-1000	1000	1	C00135	C00135
Peptostreptococcus_anaerobius_DSM_2949	HYXNti	hxan[e]	hxan[c]	1	1	0.5	0	1000	0	C00262	C00262
Peptostreptococcus_anaerobius_DSM_2949	ILEt2r	ile_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00407	C00282
Peptostreptococcus_anaerobius_DSM_2949	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.5	-1000	1000	1	C00407	C00407
Peptostreptococcus_anaerobius_DSM_2949	LEUt2r	leu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00123	C00282
Peptostreptococcus_anaerobius_DSM_2949	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.5	-1000	1000	1	C00123	C00123
Peptostreptococcus_anaerobius_DSM_2949	LYSt2r	lys_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00047	C00282
Peptostreptococcus_anaerobius_DSM_2949	LYSt2r	lys_L[e]	lys_L[c]	1	1	0.5	-1000	1000	1	C00047	C00047
Peptostreptococcus_anaerobius_DSM_2949	METabc	met_L[e]	h[c]	1	1	0.5	0	1000	0	C00073	C00282
Peptostreptococcus_anaerobius_DSM_2949	METabc	met_L[e]	adp[c]	1	1	0.5	0	1000	0	C00073	C00008
Peptostreptococcus_anaerobius_DSM_2949	METabc	met_L[e]	pi[c]	1	1	0.5	0	1000	0	C00073	C00009
Peptostreptococcus_anaerobius_DSM_2949	METabc	met_L[e]	met_L[c]	1	1	0.5	0	1000	0	C00073	C00073
Peptostreptococcus_anaerobius_DSM_2949	METt2r	met_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00073	C00282
Peptostreptococcus_anaerobius_DSM_2949	METt2r	met_L[e]	met_L[c]	1	1	0.5	-1000	1000	1	C00073	C00073
Peptostreptococcus_anaerobius_DSM_2949	NACt2r	h[c]	nac[e]	1	1	0.5	-1000	1000	1	C00282	C00253
Peptostreptococcus_anaerobius_DSM_2949	NACt2r	nac[c]	nac[e]	1	1	0.5	-1000	1000	1	C00253	C00253
Peptostreptococcus_anaerobius_DSM_2949	ORNt2r	orn[e]	h[c]	1	1	0.5	-1000	1000	1	C00077	C00282
Peptostreptococcus_anaerobius_DSM_2949	ORNt2r	orn[e]	orn[c]	1	1	0.5	-1000	1000	1	C00077	C00077
Peptostreptococcus_anaerobius_DSM_2949	PNTOt4	pnto_R[e]	na1[c]	1	1	0.5	0	1000	0	C00864	C01330
Peptostreptococcus_anaerobius_DSM_2949	PNTOt4	pnto_R[e]	pnto_R[c]	1	1	0.5	0	1000	0	C00864	C00864
Peptostreptococcus_anaerobius_DSM_2949	PPAt2	ppa[c]	ppa[e]	1	1	0.5	0	1000	0	C00163	C00163
Peptostreptococcus_anaerobius_DSM_2949	PROt2r	pro_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00148	C00282
Peptostreptococcus_anaerobius_DSM_2949	PROt2r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Peptostreptococcus_anaerobius_DSM_2949	PTRCabc	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Peptostreptococcus_anaerobius_DSM_2949	PTRCabc	ptrc[e]	adp[c]	1	1	0.5	0	1000	0	C00134	C00008
Peptostreptococcus_anaerobius_DSM_2949	PTRCabc	ptrc[e]	pi[c]	1	1	0.5	0	1000	0	C00134	C00009
Peptostreptococcus_anaerobius_DSM_2949	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Peptostreptococcus_anaerobius_DSM_2949	SBTpts	sbt_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00794	C00022
Peptostreptococcus_anaerobius_DSM_2949	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.5	0	1000	0	C00794	NA
Peptostreptococcus_anaerobius_DSM_2949	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Peptostreptococcus_anaerobius_DSM_2949	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Peptostreptococcus_anaerobius_DSM_2949	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Peptostreptococcus_anaerobius_DSM_2949	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Peptostreptococcus_anaerobius_DSM_2949	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Peptostreptococcus_anaerobius_DSM_2949	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Peptostreptococcus_anaerobius_DSM_2949	TAURabc	taur[e]	h[c]	1	1	0.5	0	1000	0	C00245	C00282
Peptostreptococcus_anaerobius_DSM_2949	TAURabc	taur[e]	adp[c]	1	1	0.5	0	1000	0	C00245	C00008
Peptostreptococcus_anaerobius_DSM_2949	TAURabc	taur[e]	pi[c]	1	1	0.5	0	1000	0	C00245	C00009
Peptostreptococcus_anaerobius_DSM_2949	TAURabc	taur[e]	taur[c]	1	1	0.5	0	1000	0	C00245	C00245
Peptostreptococcus_anaerobius_DSM_2949	URAt2	ura[e]	h[c]	1	1	0.5	0	1000	0	C00106	C00282
Peptostreptococcus_anaerobius_DSM_2949	URAt2	ura[e]	ura[c]	1	1	0.5	0	1000	0	C00106	C00106
Peptostreptococcus_anaerobius_DSM_2949	URIt2r	uri[e]	h[c]	1	1	0.5	-1000	1000	1	C00299	C00282
